,zinc_id,smiles,Molecule Name,ROMol
89,ZINC000021297660,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,"2-(8-amino-6-bromo-3,4-dihydro-2H-quinolin-1-yl)benzamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233209BA0>
90,ZINC000001530555,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,"dimethyl 4-(2-phenylmethoxyphenyl)-1-propan-2-yl-4H-pyridine-3,5-dicarboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233209C10>
91,ZINC000100024116,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,"(2S)-2-(4-chloro-3,5-dimethylphenoxy)-N-[(1S)-1-(3,4-dimethylphenyl)propyl]propanamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233209C80>
92,ZINC000009224016,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,"ethyl 1-[2-[(3R)-3-(1,3-benzothiazol-2-yl)piperidin-1-yl]-2-oxoethyl]-2,5-dimethylpyrrole-3-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233209CF0>
93,ZINC000019632713,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,"propan-2-yl 2-[[2-[[5-[(4-tert-butylphenoxy)methyl]-4-ethyl-1,2,4-triazol-3-yl]sulfanyl]acetyl]amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",<rdkit.Chem.rdchem.Mol object at 0x0000019233209D60>
94,ZINC000003944422,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,"6-bromo-2-[2-(4-bromophenyl)ethenyl]-3,1-benzoxazin-4-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233209DD0>
95,ZINC000008403947,CC(C)(N)Cc1ccccc1,"N-[(1R)-1-(3,4-difluorophenyl)ethyl]-4-(trifluoromethyl)benzenesulfonamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233209E40>
96,ZINC000052955754,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2-methoxy-5-[[4-[4-methyl-3-(oxolan-2-ylmethylsulfamoyl)phenyl]-4H-phthalazin-1-ylidene]amino]benzamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233209EB0>
97,ZINC000003815424,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,"2-(2-phenylethyl)-1-(4-propan-2-ylphenyl)-1H-chromeno[2,3-c]pyrrole-3,9-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233209F20>
98,ZINC000004097383,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,[4-bromo-2-[[[2-(dodecanoylamino)acetyl]hydrazinylidene]methyl]phenyl] 3-phenylprop-2-enoate,<rdkit.Chem.rdchem.Mol object at 0x0000019233209F90>
99,ZINC000003960338,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,"amino-[4-[2-[[methylamino(sulfoniumylidene)methyl]hydrazinylidene]-1-[[methylazanidyl(sulfoniumylidene)methyl]diazenyl]ethylidene]cyclohexa-2,5-dien-1-ylidene]methanolate;copper",<rdkit.Chem.rdchem.Mol object at 0x0000019233204040>
100,ZINC000003861768,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"2-[1-(3-phenylprop-2-ynoyl)piperidin-4-yl]-N-pyridin-3-yl-1,3-thiazole-4-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x00000192332040B0>
101,ZINC000000538266,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,"3-(2,2-dimethylbutyl)-2H-oxadiazol-3-ium-5-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233204120>
102,ZINC000238809662,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233204190>
103,ZINC000253387843,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233204200>
104,ZINC000012503291,C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@@H]1O[C@@H]12,"2-ethylsulfanyl-1,3-dimethylimidazol-1-ium;iodide",<rdkit.Chem.rdchem.Mol object at 0x0000019233204270>
105,ZINC000000113442,Cc1ncc([N+](=O)[O-])n1CCO,chromium(3+);prop-2-enoate;hydroxide,<rdkit.Chem.rdchem.Mol object at 0x00000192332042E0>
106,ZINC000001538857,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,"3-(4-chlorophenyl)-1-[(4-ethoxyphenyl)methyl]-1-(6,7,8,9-tetrahydro-5H-[1,2,4]triazolo[4,3-a]azepin-3-yl)urea",<rdkit.Chem.rdchem.Mol object at 0x0000019233204350>
107,ZINC000001542392,COc1cc2nc(N(C)CCCNC(=O)[C@@H]3CCCO3)nc(N)c2cc1OC,N-methyl-N-[4-(2-oxo-2-piperidin-1-ylethoxy)phenyl]benzamide,<rdkit.Chem.rdchem.Mol object at 0x00000192332043C0>
108,ZINC000003820029,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,"N-(4-ethoxyphenyl)-2-[2-oxo-3-[4-oxo-3-(2-phenylethyl)-2-sulfanylidene-1,3-thiazolidin-5-ylidene]indol-1-yl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233204430>
109,ZINC000011616925,C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,4-(4-phenylmethoxybenzoyl)benzoic acid,<rdkit.Chem.rdchem.Mol object at 0x00000192332044A0>
110,ZINC000022056030,C#CCN(C)[C@@H](C)Cc1ccccc1,"(2Z)-5-(4-methylpiperazin-1-yl)-2-[4-(propan-2-yloxymethyl)-1,2-dihydroindazol-3-ylidene]benzimidazole",<rdkit.Chem.rdchem.Mol object at 0x0000019233204510>
111,ZINC000000004778,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,arsorosobenzene,<rdkit.Chem.rdchem.Mol object at 0x0000019233204580>
112,ZINC000000000746,CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1,2-amino-5-[[1-(carboxymethylamino)-3-(disulfanyl)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid,<rdkit.Chem.rdchem.Mol object at 0x00000192332045F0>
113,ZINC000000136138,COc1ccc(C(=O)c2ccccc2)c(O)c1,siline,<rdkit.Chem.rdchem.Mol object at 0x0000019233204660>
114,ZINC000001530752,CCN(CC)CC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1,N-[2-[(2-hydroxy-1-propylindol-3-yl)diazenyl]-2-oxoethyl]benzamide,<rdkit.Chem.rdchem.Mol object at 0x00000192332046D0>
115,ZINC000002005550,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,"N-(1,3-dimethyl-2-oxoimidazo[4,5-b]pyridin-4-ium-5-yl)-4-(4-methylpiperidin-1-yl)-4-oxobutanamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233204740>
116,ZINC000003938704,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,"1-[5-(4-chlorophenyl)-3-(furan-2-yl)-3,4-dihydropyrazol-2-yl]-2-[[4-(2-methoxyphenyl)-1,2,4-triazol-3-yl]sulfanyl]ethanone",<rdkit.Chem.rdchem.Mol object at 0x00000192332047B0>
117,ZINC000247651495,O=[Si](O)O[Si](O)(O)O[Si](=O)O,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233204820>
118,ZINC000028232755,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,[4-(3-bromophenyl)sulfonylpiperazin-1-yl]-(6-methoxynaphthalen-2-yl)methanone,<rdkit.Chem.rdchem.Mol object at 0x0000019233204890>
119,ZINC000029416466,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4-(2-amino-2-oxoethoxy)-N-[[4-(difluoromethoxy)-3-methoxyphenyl]methyl]-3-methoxy-N-methylbenzamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233204900>
120,ZINC000003778874,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,"3-[(4-methoxyphenyl)methyl]-5-[[4-(4-methylphenyl)sulfonyl-5-pyrrolidin-1-yl-1,3-oxazol-2-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233204970>
121,ZINC000003812944,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"6-[[4-[(4-fluorophenyl)methoxy]phenyl]methylidene]-5-imino-2-(2-oxo-2-pyrrolidin-1-ylethyl)-[1,3,4]thiadiazolo[3,2-a]pyrimidin-7-one",<rdkit.Chem.rdchem.Mol object at 0x00000192332049E0>
122,ZINC000000538509,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,(2-acetyloxycyclohexyl)methyl acetate,<rdkit.Chem.rdchem.Mol object at 0x0000019233204A50>
123,ZINC000001482049,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,[2-(1-tert-butylpyrazole-4-carbonyl)phenyl] furan-2-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x0000019233204AC0>
124,ZINC000242437513,CN[C@H](C)[C@@H]1CC[C@H](N)[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@@H]3O)[C@@H]2O)O1,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233204B30>
125,ZINC000003784120,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,[[dimethyl(oxo)-lambda6-sulfanylidene]amino]-diphenyl-[phenyl(phenyldiazenyl)methyl]phosphanium,<rdkit.Chem.rdchem.Mol object at 0x0000019233204BA0>
126,ZINC000003830958,COCC(=O)Nc1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)N(C)C[C@@H](O)CO)c1I,ethyl 1-[2-(3-prop-1-en-2-ylphenyl)propan-2-ylcarbamoyl]piperidine-3-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x0000019233204C10>
127,ZINC000004213474,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,(7-methoxy-2-oxochromen-4-yl)methyl 2-(4-bromophenyl)acetate,<rdkit.Chem.rdchem.Mol object at 0x0000019233204C80>
128,ZINC000247316127,O[Si](O)(O)O[Si](O)(O)O,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233204CF0>
129,ZINC000008214662,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,[(2S)-1-(ethylamino)-1-oxopropan-2-yl] 2-(4-phenylmethoxyphenoxy)acetate,<rdkit.Chem.rdchem.Mol object at 0x0000019233204D60>
130,ZINC000016159083,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x0000019233204DD0>
131,ZINC000022851765,CCOc1ccc(C[C@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,"2-[5-methoxy-2-[(3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-1H-quinazolin-4-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233204E40>
132,ZINC000028232750,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](NC(=O)C(F)(F)F)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,"1-[4-[4-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]piperazine-1-carbonyl]piperidin-1-yl]-2,2-dimethylpropan-1-one",<rdkit.Chem.rdchem.Mol object at 0x0000019233204EB0>
133,ZINC000028639340,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,4-[3-(2-chlorophenyl)propanoylamino]-N-[3-(trifluoromethyl)phenyl]benzamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233204F20>
134,ZINC000003794601,CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,"2-(2,4-difluorophenyl)-5-nitro-1H-indole-3-carbaldehyde",<rdkit.Chem.rdchem.Mol object at 0x0000019233204F90>
135,ZINC000003813003,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,"4-[2,3-dihydro-1,4-benzodioxin-6-yl(hydroxy)methylidene]-5-(4-hydroxyphenyl)-1-(5-methyl-1,3,4-thiadiazol-2-yl)pyrrolidine-2,3-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233202040>
136,ZINC000004258316,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,"2-[4-(furan-2-carbonyl)piperazin-1-yl]-N-(2,3,4-trifluorophenyl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x00000192332020B0>
137,ZINC000145808877,CNc1ccc(/C=C\c2ccc(OCCOCCOCCF)nc2)cc1,"niobium;2-propan-2-ylcyclopenta-1,3-diene",<rdkit.Chem.rdchem.Mol object at 0x0000019233202120>
138,ZINC000001543873,O=C(CCCCCCC(=O)Nc1ccccc1)NO,"methyl 2-[[4-chloro-6-[[(2R)-4-phenylbutan-2-yl]amino]-1,3,5-triazin-2-yl]amino]acetate",<rdkit.Chem.rdchem.Mol object at 0x0000019233202190>
139,ZINC000001846431,O=C[C@H](F)[C@@H](O)[C@H](O)[C@H](O)CO,"6-(3-chlorophenyl)-4,7,8-trimethyl-5H-purino[7,8-a]imidazol-9-ium-1,3-dione",<rdkit.Chem.rdchem.Mol object at 0x0000019233202200>
140,ZINC000003818726,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,(4-bromo-3-methylphenyl)hydrazine,<rdkit.Chem.rdchem.Mol object at 0x0000019233202270>
141,ZINC000003843378,COC(=O)/C=C/C(=O)OC,"3-benzyl-5-[[2-(1-hydroxybutan-2-ylamino)-9-methyl-4-oxopyrido[1,2-a]pyrimidin-3-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x00000192332022E0>
142,ZINC000004214603,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,"N-[4-[2-(ethylamino)-1,3-thiazol-4-yl]phenyl]-4-methoxybenzamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202350>
143,ZINC000005844788,O[C@@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,[2-methoxy-4-[(Z)-(nonanoylhydrazinylidene)methyl]phenyl] 3-chloro-1-benzothiophene-2-carboxylate,<rdkit.Chem.rdchem.Mol object at 0x00000192332023C0>
144,ZINC000253498282,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233202430>
145,ZINC000014164617,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,4-(4-methoxyphenyl)-4-methylcyclohex-2-en-1-one,<rdkit.Chem.rdchem.Mol object at 0x00000192332024A0>
146,ZINC000204073689,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C\c1ccc(-c2cccc(F)c2)cn1,Not Found,<rdkit.Chem.rdchem.Mol object at 0x0000019233202510>
147,ZINC000100008319,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,"N-methyl-2-(3-methyl-N-methylsulfonylanilino)-N-[(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)methyl]acetamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202580>
148,ZINC000100061056,CN1C=CC=C/C1=C/N=O,"(2S)-2-(3,5-dimethyl-N-methylsulfonylanilino)-N-(2-propan-2-ylphenyl)butanamide",<rdkit.Chem.rdchem.Mol object at 0x00000192332025F0>
149,ZINC000100052685,CC#CC[C@H](C)[C@@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,"2-methyl-5-[[4-[(2S)-1,2,3,4-tetrahydronaphthalen-2-yl]piperazin-1-yl]methyl]-1,3,4-oxadiazole",<rdkit.Chem.rdchem.Mol object at 0x0000019233202660>
150,ZINC000100052691,CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,N-(4-cyclopentyloxyphenyl)-2-(N-methylsulfonyl-3-propan-2-yloxyanilino)acetamide,<rdkit.Chem.rdchem.Mol object at 0x00000192332026D0>
151,ZINC000003800008,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"2-(1-amino-3-methylbutyl)-N-(2,3-dimethylcyclohexyl)-1,3-oxazole-4-carboxamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202740>
152,ZINC000003830347,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,[4-[[[2-[(4-chlorophenyl)methoxy]benzoyl]hydrazinylidene]methyl]-2-ethoxyphenyl] 4-ethoxybenzoate,<rdkit.Chem.rdchem.Mol object at 0x00000192332027B0>
153,ZINC000003921872,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,"4-[3-(2,3-dihydro-1,4-benzodioxin-6-yl)prop-2-enoyl]-N,N-diethylbenzenesulfonamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202820>
154,ZINC000012404516,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,"dimethyl (2Z,3Z)-2-benzylidene-3-[phenyl(pyrrolidin-1-yl)methylidene]butanedioate",<rdkit.Chem.rdchem.Mol object at 0x0000019233202890>
155,ZINC000004099032,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"2-[3-[3-(4-chlorophenyl)-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]-2-oxoindol-1-yl]acetic acid",<rdkit.Chem.rdchem.Mol object at 0x0000019233202900>
156,ZINC000000002101,Nc1ccc(S(N)(=O)=O)cc1,2-cyano-3-(3-hydroxyphenyl)prop-2-enoic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233202970>
157,ZINC000001530751,CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,N-[2-[(2-hydroxy-1-propan-2-ylindol-3-yl)diazenyl]-2-oxoethyl]benzamide,<rdkit.Chem.rdchem.Mol object at 0x00000192332029E0>
158,ZINC000001530981,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,(3S)-N-benzyl-1-[(5-bromo-2-hydroxyphenyl)methyl]-N-methylpiperidine-3-carboxamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233202A50>
159,ZINC000001530862,COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,"5-bromo-N-[1-(2,3-dihydro-1,4-benzodioxin-6-yl)ethylideneamino]-2-hydroxybenzamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202AC0>
160,ZINC000003824921,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,2-[[1-(furan-2-yl)-3-methylbut-3-enyl]-(4-methoxyphenyl)carbamoyl]cyclohexane-1-carboxylic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233202B30>
161,ZINC000053229445,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,methyl 3-(5-hydroxypyridin-2-yl)benzoate,<rdkit.Chem.rdchem.Mol object at 0x0000019233202BA0>
162,ZINC000000002041,CCCN(CCC)CCc1cccc2c1CC(=O)N2,2-[(4-nitrophenyl)methylidene]propanedinitrile,<rdkit.Chem.rdchem.Mol object at 0x0000019233202C10>
163,ZINC000068153186,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,"[14-hydroxy-10,13-dimethyl-3-(4-nitrophenoxy)carbonyloxy-17-(6-oxopyran-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-16-yl] acetate",<rdkit.Chem.rdchem.Mol object at 0x0000019233202C80>
164,ZINC000068202099,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,"N-[2-[1-[5-(aminomethyl)-2-[8-methoxy-2-(trifluoromethyl)quinolin-5-yl]-1,3-oxazol-4-yl]ethenylamino]ethyl]-2,2-dimethylpropanamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202CF0>
165,ZINC000068204830,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,4-methyl-N-(oxolan-2-ylmethyl)benzenesulfinamide,<rdkit.Chem.rdchem.Mol object at 0x0000019233202D60>
166,ZINC000100052681,CC#CC[C@@H](C)[C@@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,ethyl 3-methyl-4-[[2-(N-methylsulfonyl-3-propan-2-yloxyanilino)acetyl]amino]benzoate,<rdkit.Chem.rdchem.Mol object at 0x0000019233202DD0>
167,ZINC000003872566,CC(C)(C(=O)O)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,"3-[[1-(2-chloro-6-fluorophenyl)-6-methoxy-1,2,3,4-tetrahydroisoquinolin-7-yl]oxy]-N,N-dimethylpropan-1-amine",<rdkit.Chem.rdchem.Mol object at 0x0000019233202E40>
168,ZINC000003872994,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,"2-(1-benzylimidazol-2-yl)sulfanyl-N-(2,6-dimethylphenyl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x0000019233202EB0>
169,ZINC000000000061,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,"2,3-diphosphonooxypropanoic acid",<rdkit.Chem.rdchem.Mol object at 0x0000019233202F20>
170,ZINC000000085733,NC[C@@H](CC(=O)O)c1ccc(Cl)cc1,bis(2-ethylhexyl)carbamodithioic acid,<rdkit.Chem.rdchem.Mol object at 0x0000019233202F90>
171,ZINC000001536109,C#CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,"(5Z)-3-(furan-2-ylmethyl)-5-[[9-methyl-2-(4-methylpiperazin-1-yl)-4-oxopyrido[1,2-a]pyrimidin-3-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",<rdkit.Chem.rdchem.Mol object at 0x000001923320A040>
172,ZINC000001546066,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,"(5S)-4-[hydroxy-(4-methoxyphenyl)methylidene]-1-(6-methoxy-1,3-benzothiazol-2-yl)-5-(4-methoxyphenyl)pyrrolidine-2,3-dione",<rdkit.Chem.rdchem.Mol object at 0x000001923320A0B0>
173,ZINC000001530863,COc1cc(N[C@H](C)CCCN)c2ncccc2c1,5-bromo-2-hydroxy-N-[(2-hydroxy-5-methoxy-1H-indol-3-yl)imino]benzamide,<rdkit.Chem.rdchem.Mol object at 0x000001923320A120>
174,ZINC000019632633,C#CCN(C)[C@H](C)Cc1ccccc1,"2-[[5-[(4-tert-butylphenoxy)methyl]-4-methyl-1,2,4-triazol-3-yl]sulfanyl]-N-(2-ethylphenyl)acetamide",<rdkit.Chem.rdchem.Mol object at 0x000001923320A190>
175,ZINC000100052688,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@@H](O)C[C@@H]2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)C[C@H]21,N-[(4-ethoxyphenyl)methyl]-2-(N-methylsulfonyl-3-propan-2-yloxyanilino)acetamide,<rdkit.Chem.rdchem.Mol object at 0x000001923320A200>
176,ZINC000003802690,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,"1-[5-[(4-fluorophenyl)methylsulfanyl]-1,3,4-oxadiazol-2-yl]-2-(1H-indol-3-yl)ethanamine",<rdkit.Chem.rdchem.Mol object at 0x000001923320A270>
177,ZINC000003798750,C=C[C@@H](N)CCC(=O)O,"2-(4-fluorophenyl)-1-[4-[4-[4-(1-phenylethyl)piperazine-1-carbonyl]-1,3-thiazol-2-yl]piperidin-1-yl]ethanone",<rdkit.Chem.rdchem.Mol object at 0x000001923320A2E0>
